0.4782608695652174,0.5769230769230769,0.5972222222222222,0.3231441048034934,0.27472527472527475,0.1509433962264151,0.32679738562091504,0.45714285714285713,0.25,0.5857142857142857,0.24210526315789474,0.23381294964028776,0.4716981132075472,0.14473684210526316,0.2727272727272727,0.3902439024390244,0.36666666666666664,0.5333333333333333
0.391304347826087,0.3076923076923077,0.6111111111111112,0.1615720524017467,0.10989010989010989,0.1320754716981132,0.24183006535947713,0.5428571428571428,0.16666666666666666,0.35714285714285715,0.21052631578947367,0.1750599520383693,0.3081761006289308,0.17105263157894737,0.4090909090909091,0.34146341463414637,0.43333333333333335,0.6
0.6739130434782609,0.6538461538461539,0.9166666666666666,0.4585152838427948,0.2087912087912088,0.1509433962264151,0.6209150326797386,0.17142857142857143,0.5,0.5714285714285714,0.48947368421052634,0.5407673860911271,0.6981132075471698,0.18421052631578946,0.6363636363636364,0.21951219512195122,0.4,0.5
0.43478260869565216,0.3076923076923077,0.5833333333333334,0.24017467248908297,0.17582417582417584,0.1320754716981132,0.20915032679738563,0.5714285714285714,0.16666666666666666,0.35714285714285715,0.15789473684210525,0.1498800959232614,0.11320754716981132,0.05263157894736842,0.2727272727272727,0.24390243902439024,0.7666666666666667,0.8666666666666667
0.2608695652173913,0.4230769230769231,0.4166666666666667,0.4410480349344978,0.6153846153846154,0.9433962264150944,0.24183006535947713,0.5428571428571428,0.16666666666666666,0.37142857142857144,0.5842105263157895,0.16906474820143885,0.4968553459119497,0.8947368421052632,0.4090909090909091,0.2682926829268293,0.13333333333333333,0.06666666666666667
0.7391304347826086,0.9230769230769231,0.9166666666666666,0.29694323144104806,0.03296703296703297,0.07547169811320754,0.934640522875817,0.0,0.9166666666666666,0.7285714285714285,0.7894736842105263,0.9268585131894485,0.9748427672955975,0.34210526315789475,0.22727272727272727,0.21951219512195122,0.16666666666666666,0.06666666666666667
0.5217391304347826,0.38461538461538464,0.4583333333333333,0.30131004366812225,0.1978021978021978,0.07547169811320754,0.2679738562091503,0.45714285714285713,0.16666666666666666,0.35714285714285715,0.24210526315789474,0.21223021582733814,0.39622641509433965,0.09210526315789473,0.5909090909090909,0.024390243902439025,0.8,0.7666666666666667
0.3695652173913043,0.38461538461538464,0.3611111111111111,0.2314410480349345,0.1978021978021978,0.1320754716981132,0.16339869281045752,0.6285714285714286,0.08333333333333333,0.4,0.16842105263157894,0.11630695443645084,0.34591194968553457,0.10526315789473684,0.13636363636363635,0.07317073170731707,0.5666666666666667,0.7
0.2826086956521739,0.038461538461538464,0.3055555555555556,0.1572052401746725,0.15384615384615385,0.09433962264150944,0.06535947712418301,0.8,0.0,0.12857142857142856,0.05789473684210526,0.046762589928057555,0.018867924528301886,0.06578947368421052,0.09090909090909091,0.34146341463414637,0.8,0.9
0.43478260869565216,0.4230769230769231,0.8055555555555556,0.40611353711790393,0.16483516483516483,0.16981132075471697,0.46405228758169936,0.2857142857142857,0.4166666666666667,0.4,0.37894736842105264,0.38489208633093525,0.27044025157232704,0.06578947368421052,0.18181818181818182,0.34146341463414637,0.6333333333333333,0.7666666666666667
0.2826086956521739,0.11538461538461539,0.4166666666666667,0.1703056768558952,0.15384615384615385,0.1320754716981132,0.13725490196078433,0.6857142857142857,0.08333333333333333,0.17142857142857143,0.12105263157894737,0.09832134292565947,0.11320754716981132,0.09210526315789473,0.09090909090909091,0.24390243902439024,0.6,0.7
